UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,pct_secundaria_completa,POB_HAB,IDH_RANK
021016,ANCASH,HUARI,UCO,0.364502,3,368.964849,74.641876,6.721999,53.85007,1356,1055
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,0.364101,3,335.326945,78.404431,5.236412,81.866613,939,1056
230405,TACNA,TARATA,SITAJARA,0.363991,3,318.562435,79.235167,7.289928,55.633847,611,1057
190110,PASCO,PASCO,TICLACAYAN,0.363912,3,345.391191,72.711891,6.669799,67.549421,10728,1058
230201,TACNA,CANDARAVE,CANDARAVE,0.363263,3,377.358426,69.914944,6.638294,62.390171,2511,1059
061107,CAJAMARCA,SAN MIGUEL,LLAPA,0.363094,3,477.833417,77.344905,4.592105,47.443858,5564,1060
151013,LIMA,YAUYOS,HUAMPARA,0.362834,3,476.656457,73.044617,8.168298,24.716818,95,1061
010703,AMAZONAS,UTCUBAMBA,CUMBA,0.362661,3,586.971925,70.763342,4.79139,37.024393,7324,1062
021708,ANCASH,RECUAY,PARARIN,0.362571,3,397.640625,67.237794,6.622404,62.367939,1501,1063
120909,JUNIN,CHUPACA,YANACANCHA,0.362346,3,427.976077,71.228074,5.946596,51.372608,3090,1064
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,0.36214,3,586.205954,72.873817,4.099723,43.750633,367,1065
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,0.362054,3,433.058181,74.246786,5.409897,50.433573,1326,1066
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,0.361509,3,742.603473,79.417089,2.840541,44.939612,8383,1067
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,0.361236,3,421.063622,63.704659,6.825057,61.516095,1012,1068
081106,CUSCO,PAUCARTAMBO,KOSÑIPATA,0.361212,3,454.303625,62.740621,5.981485,65.88598,5309,1069
010202,AMAZONAS,BAGUA,ARAMANGO,0.361182,3,535.806154,73.242134,4.9465,37.545885,7777,1070
120809,JUNIN,YAULI,SUITUCANCHA,0.361181,3,376.918981,73.346636,7.034722,48.206082,892,1071
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,0.361028,3,408.180233,75.905536,4.428631,72.505774,8562,1072
050107,AYACUCHO,HUAMANGA,PACAYCASA,0.360971,3,454.758809,65.314531,6.061298,56.311505,3411,1073
021507,ANCASH,PALLASCA,LLAPO,0.360741,3,560.134134,67.010859,6.7041,28.679716,644,1074
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,0.36072,3,487.223225,73.153979,5.490404,39.102244,2797,1075
080402,CUSCO,CALCA,COYA,0.360594,3,369.634649,71.363164,6.177703,64.803806,3745,1076
050404,AYACUCHO,HUANTA,IGUAIN,0.360496,3,421.135991,76.98716,4.691213,58.515713,3208,1077
200302,PIURA,HUANCABAMBA,CANCHAQUE,0.360385,3,415.715414,67.6045,5.93967,62.481206,6773,1078
050302,AYACUCHO,HUANCA SANCOS,CARAPO,0.359679,3,395.156864,69.983844,5.645666,66.62679,2038,1079
220403,SAN MARTIN,HUALLAGA,EL ESLABON,0.359585,3,449.818438,75.625419,6.046978,35.851208,3447,1080
190304,PASCO,OXAPAMPA,PALCAZU,0.359346,3,448.525607,68.20923,6.637732,43.301562,9476,1081
010306,AMAZONAS,BONGARA,FLORIDA,0.359324,3,486.655229,71.891337,5.711381,38.107412,8118,1082
130802,LA LIBERTAD,PATAZ,BULDIBUYO,0.358869,3,520.22185,74.143272,4.899772,37.644741,3717,1083
021406,ANCASH,OCROS,CONGAS,0.358769,3,325.32823,76.131762,6.727194,61.003854,1214,1084
030606,APURIMAC,CHINCHEROS,ONGOY,0.358659,3,440.914763,68.046638,4.978148,68.138705,5868,1085
100510,HUANUCO,HUAMALIES,SINGA,0.358608,3,381.160922,75.583686,4.971522,67.936124,2391,1086
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,0.358396,3,432.860201,72.750471,5.392351,50.769991,3681,1087
120427,JUNIN,JAUJA,RICRAN,0.358272,3,478.771897,72.011541,5.203591,44.344251,1185,1088
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,0.358206,3,495.564827,73.721255,4.370934,50.689122,7210,1089
080806,CUSCO,ESPINAR,PICHIGUA,0.35818,3,405.101177,66.627496,5.461563,75.468927,2835,1090
010107,AMAZONAS,CHACHAPOYAS,GRANADA,0.358001,3,766.805716,66.181836,4.600522,25.70937,337,1091
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,0.357821,3,450.968716,70.811869,4.934941,57.267738,5992,1092
010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,0.357542,3,632.910911,76.170183,4.435462,26.304123,412,1093
120418,JUNIN,JAUJA,MOLINOS,0.357353,3,361.664193,73.353891,6.370749,56.72248,1317,1094
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,0.357324,3,551.684578,71.968934,5.075745,33.512968,3097,1095
120606,JUNIN,SATIPO,PANGOA,0.357082,3,398.354193,73.749325,6.484926,43.805659,66993,1096
030502,APURIMAC,COTABAMBAS,COTABAMBAS,0.356865,3,374.92575,70.198753,5.724668,69.250793,3544,1097
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,0.356592,3,441.771747,75.809893,4.812732,49.624598,6771,1098
010707,AMAZONAS,UTCUBAMBA,YAMON,0.35625,3,486.208931,70.229506,5.556004,40.591196,2570,1099
100508,HUANUCO,HUAMALIES,PUNCHAO,0.355522,3,431.5164,77.328965,5.246197,42.27462,2176,1100
101102,HUANUCO,YAROWILCA,CAHUAC,0.355398,3,345.721014,74.68449,6.316664,58.145007,3491,1101
021508,ANCASH,PALLASCA,PALLASCA,0.355183,3,418.000772,67.097758,5.809724,59.828547,2114,1102
190305,PASCO,OXAPAMPA,POZUZO,0.354511,3,521.999255,72.249022,5.23963,33.856984,7228,1103
210307,PUNO,CARABAYA,ITUATA,0.354483,3,405.796042,65.356539,5.825633,68.369923,6764,1104
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,0.354329,3,504.539057,74.371195,4.612991,40.663685,7530,1105
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,0.354047,3,625.572055,70.998127,4.781382,27.80665,6595,1106
190106,PASCO,PASCO,PALLANCHACRA,0.353942,3,304.035917,73.285858,7.68103,61.532414,3814,1107
030417,APURIMAC,AYMARAES,YANACA,0.353906,3,376.233422,63.664084,6.396089,76.286439,1009,1108
050405,AYACUCHO,HUANTA,LURICOCHA,0.353696,3,353.138873,75.003935,5.385231,67.026745,5435,1109
151032,LIMA,YAUYOS,VIÑAC,0.353468,3,399.931458,78.769818,5.011157,48.996169,1781,1110
030302,APURIMAC,ANTABAMBA,EL ORO,0.353465,3,467.754849,50.557694,7.851773,81.826725,536,1111
021506,ANCASH,PALLASCA,LACABAMBA,0.352782,3,502.421959,65.848126,6.027031,38.85639,401,1112
230407,TACNA,TARATA,TARUCACHI,0.352604,3,269.608385,76.556224,7.504443,71.529232,341,1113
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,0.352599,3,529.759687,70.150463,5.907581,29.121531,7218,1114
010312,AMAZONAS,BONGARA,YAMBRASBAMBA,0.35229,3,540.543266,70.769421,4.955564,35.146538,7744,1115
030504,APURIMAC,COTABAMBAS,HAQUIRA,0.352098,3,348.273196,75.791135,5.108446,70.657544,10252,1116
030711,APURIMAC,GRAU,TURPAY,0.351968,3,400.752252,62.745715,7.098455,58.477369,637,1117
030407,APURIMAC,AYMARAES,IHUAYLLO,0.351943,3,397.875894,63.482311,6.863393,59.783396,593,1118
061311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,0.351856,3,440.721169,72.295212,4.986817,50.230789,3154,1119
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,0.351417,3,505.140235,72.329134,4.884885,38.300756,9591,1120
021009,ANCASH,HUARI,MASIN,0.351385,3,524.446171,77.658141,5.839917,21.787615,1216,1121
030709,APURIMAC,GRAU,SAN ANTONIO,0.351322,3,452.896057,55.668445,8.057957,56.820116,291,1122
020906,ANCASH,CORONGO,YANAC,0.350473,3,425.426351,73.817971,5.612459,41.562889,630,1123
160509,LORETO,REQUENA,TAPICHE,0.350252,3,516.537346,72.884021,5.398528,29.974038,1094,1124
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,0.349913,2,417.18261,74.394018,4.625295,56.628054,8462,1125
200409,PIURA,MORROPON,SANTO DOMINGO,0.349786,2,340.037815,75.280794,5.810543,60.300873,5725,1126
090112,HUANCAVELICA,HUANCAVELICA,MOYA,0.349719,2,548.470992,62.286675,6.858475,30.646338,1703,1127
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,0.349698,2,359.008357,75.069153,5.801597,53.938558,1269,1128
040807,AREQUIPA,LA UNION,QUECHUALLA,0.349683,2,483.756395,76.467945,7.025548,20.372581,197,1129
010506,AMAZONAS,LUYA,INGUILPATA,0.349613,2,383.757563,73.726804,5.322424,55.760611,425,1130
211202,PUNO,SANDIA,CUYOCUYO,0.349524,2,327.47277,75.220402,5.895793,64.094424,4032,1131
050808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,0.349504,2,390.817593,72.686822,5.751987,49.758967,446,1132
250202,UCAYALI,ATALAYA,SEPAHUA,0.349363,2,577.697356,60.108045,7.035719,29.71561,7852,1133
021205,ANCASH,HUAYLAS,MATO,0.349278,2,434.880724,81.761384,4.627309,38.717847,1707,1134
210106,PUNO,PUNO,CHUCUITO,0.349278,2,328.218158,69.002458,6.507479,71.965667,6084,1135
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,0.349252,2,457.969668,73.87946,4.584831,47.35783,16121,1136
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,0.34925,2,416.692187,77.237916,6.10165,32.961562,1867,1137
080804,CUSCO,ESPINAR,OCORURO,0.349129,2,419.360687,68.345795,4.984552,63.638663,1115,1138
050608,AYACUCHO,LUCANAS,LARAMATE,0.349126,2,400.512325,69.396437,6.789732,42.809446,1052,1139
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,0.349056,2,575.189202,72.588512,5.817668,21.160565,1484,1140
220802,SAN MARTIN,RIOJA,AWAJUN,0.349024,2,481.3273,73.803039,5.251594,34.287308,11414,1141
060310,CAJAMARCA,CELENDIN,SUCRE,0.348747,2,433.705807,74.092782,4.942991,46.409357,5459,1142
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,0.348487,2,447.165853,76.336775,4.131982,53.286722,76210,1143
250401,UCAYALI,PURUS,PURUS,0.348424,2,551.691331,67.273622,7.470126,20.543648,3681,1144
010309,AMAZONAS,BONGARA,SAN CARLOS,0.348034,2,431.233928,69.177513,5.636559,46.957802,319,1145
080201,CUSCO,ACOMAYO,ACOMAYO,0.348009,2,487.248694,59.775488,5.493251,60.402557,4772,1146
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,0.347954,2,434.541425,80.939896,5.259777,31.896339,6369,1147
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,0.347931,2,550.620089,72.620947,4.966669,28.861799,4526,1148
090611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,0.347703,2,374.099853,70.630066,5.897257,55.952943,481,1149
100307,HUANUCO,DOS DE MAYO,CHUQUIS,0.347239,2,517.657526,69.632,4.466251,44.006856,4779,1150
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,0.347107,2,686.879131,69.912742,3.923933,29.839462,702,1151
010523,AMAZONAS,LUYA,TRITA,0.346581,2,464.230295,76.265398,5.087387,33.820022,1367,1152
160503,LORETO,REQUENA,CAPELO,0.34636,2,406.662117,73.245771,6.360888,36.570177,3597,1153
101003,HUANUCO,LAURICOCHA,JIVIA,0.346284,2,354.546777,71.84468,7.040532,45.609601,1956,1154
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,0.346076,2,287.412406,71.806345,7.274766,69.832527,821,1155
061112,CAJAMARCA,SAN MIGUEL,TONGOD,0.345878,2,320.527365,73.958912,5.60229,71.574339,3822,1156
100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,0.345833,2,567.656414,64.777534,5.077587,36.116256,2220,1157
080408,CUSCO,CALCA,YANATILE,0.345829,2,367.661841,71.923561,5.5366,58.361387,11927,1158
010104,AMAZONAS,CHACHAPOYAS,CHETO,0.345746,2,398.663339,77.528252,4.584966,52.210906,585,1159
160604,LORETO,UCAYALI,PAMPA HERMOSA,0.34559,2,502.887742,71.884251,5.680489,28.338031,9440,1160
210702,PUNO,LAMPA,CABANILLA,0.345523,2,280.164455,77.364912,6.65527,66.051149,5054,1161
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,0.345362,2,376.489275,75.830699,5.488101,47.430918,4267,1162
040804,AREQUIPA,LA UNION,HUAYNACOTAS,0.344836,2,378.652374,84.593833,5.136384,37.323812,1844,1163
210803,PUNO,MELGAR,CUPI,0.344802,2,277.607901,69.413672,7.561605,78.029592,2967,1164
090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,0.344695,2,414.363707,70.867349,5.503747,46.459398,2498,1165
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,0.344628,2,481.788671,74.397124,4.742332,36.310312,1076,1166
050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,0.344391,2,436.964147,68.263612,5.574527,45.399903,484,1167
200209,PIURA,AYABACA,SICCHEZ,0.344282,2,463.552208,71.901843,5.574599,33.920035,1330,1168
050802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,0.343975,2,377.028611,67.035813,6.802041,49.758967,970,1169
090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,0.3436,2,406.2834,66.340613,4.961316,68.629979,4487,1170
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,0.343482,2,297.541049,75.061237,7.797867,49.232739,214,1171
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,0.343383,2,419.163547,69.607029,6.420427,37.529665,19679,1172
100802,HUANUCO,PACHITEA,CHAGLLA,0.343377,2,541.215455,72.046678,4.010338,40.612862,10070,1173
190303,PASCO,OXAPAMPA,HUANCABAMBA,0.343007,2,477.385897,71.760792,5.278019,33.989756,6403,1174
080606,CUSCO,CANCHIS,SAN PABLO,0.342999,2,334.187525,73.739817,5.348379,67.034415,4044,1175
050907,AYACUCHO,SUCRE,PAICO,0.342982,2,452.666672,63.326694,6.337118,43.492344,575,1176
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,0.342687,2,535.935807,75.81813,4.401614,29.837956,7010,1177
051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,0.34213,2,391.927602,72.396489,4.840737,57.245665,4498,1178
021209,ANCASH,HUAYLAS,SANTO TORIBIO,0.342048,2,348.70905,76.996502,5.551053,49.841162,628,1179
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,0.341954,2,494.980853,73.322438,3.730425,52.071676,640,1180
200301,PIURA,HUANCABAMBA,HUANCABAMBA,0.341904,2,406.319492,65.359631,5.350983,62.217693,29126,1181
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,0.34179,2,435.900751,68.762219,5.620034,42.115781,1240,1182
010502,AMAZONAS,LUYA,CAMPORREDONDO,0.341757,2,517.60686,69.65739,5.610592,27.961454,7192,1183
230403,TACNA,TARATA,ESTIQUE,0.341596,2,273.033796,80.475587,6.98145,54.622322,534,1184
190102,PASCO,PASCO,HUACHON,0.341406,2,295.17418,73.815335,6.496463,64.928611,4588,1185
150804,LIMA,HUAURA,CHECRAS,0.34139,2,423.174426,78.290699,3.403545,71.662176,1498,1186
060110,CAJAMARCA,CAJAMARCA,MATARA,0.34125,2,493.060373,75.287337,4.396823,35.600725,2960,1187
210115,PUNO,PUNO,VILQUE,0.341196,2,287.293203,67.837583,6.923463,81.888338,2704,1188
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,0.341117,2,446.735581,59.282312,7.126424,46.114177,1172,1189
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,0.341064,2,263.110695,73.5113,7.55969,69.321025,1672,1190
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0.341046,2,421.863075,74.117615,5.600459,35.61859,6503,1191
080602,CUSCO,CANCHIS,CHECACUPE,0.340911,2,302.53842,74.278279,5.816184,69.850887,4833,1192
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,0.340807,2,413.576993,75.230253,4.105695,58.376233,4036,1193
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,0.340735,2,371.377402,69.387535,6.210494,49.438322,2092,1194
050203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,0.34068,2,292.886529,82.165118,5.013679,69.53156,7947,1195
110208,ICA,CHINCHA,SAN JUAN DE YANAC,0.340635,2,292.112682,74.073054,7.521722,53.271874,527,1196
101103,HUANUCO,YAROWILCA,CHACABAMBA,0.340452,2,270.338213,76.560608,6.195178,74.741146,2622,1197
020904,ANCASH,CORONGO,CUSCA,0.340247,2,339.048784,73.785111,5.735442,55.659182,2856,1198
080306,CUSCO,ANTA,LIMATAMBO,0.340182,2,394.561125,71.109915,5.376243,48.969869,8685,1199
220510,SAN MARTIN,LAMAS,TABALOSOS,0.339578,2,426.034243,71.020106,5.08647,44.75188,13392,1200
210404,PUNO,CHUCUITO,KELLUYO,0.339543,2,229.369735,75.633127,8.009432,79.142769,20389,1201
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,0.339496,2,437.316235,78.191386,4.163714,43.935569,753,1202
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,0.339324,2,388.712888,67.856769,5.206321,60.573677,24527,1203
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,0.339251,2,482.26181,72.333054,5.828127,26.230026,9787,1204
160104,LORETO,MAYNAS,INDIANA,0.338709,2,404.409711,76.248661,5.856124,32.261814,8919,1205
010505,AMAZONAS,LUYA,CONILA,0.338649,2,372.457006,75.971102,4.670175,55.173657,1890,1206
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,0.338603,2,492.445133,72.65789,4.531564,36.058894,1313,1207
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,0.338513,2,310.932707,72.185764,6.727571,55.951868,1082,1208
010508,AMAZONAS,LUYA,LONYA CHICO,0.338262,2,473.300329,73.620438,4.82611,33.859455,736,1209
150606,LIMA,HUARAL,IHUARI,0.338208,2,323.613785,77.084833,5.731382,52.326809,1795,1210
020110,ANCASH,HUARAZ,PARIACOTO,0.338115,2,368.762329,73.038216,5.289875,51.731556,4759,1211
030603,APURIMAC,CHINCHEROS,COCHARCAS,0.337762,2,356.768597,71.942277,5.040524,62.381979,2321,1212
060602,CAJAMARCA,CUTERVO,CALLAYUC,0.337608,2,532.676257,75.945906,3.943688,33.375617,9173,1213
250201,UCAYALI,ATALAYA,RAYMONDI,0.337564,2,542.044738,60.435493,6.283041,31.755423,32925,1214
080403,CUSCO,CALCA,LAMAY,0.337324,2,338.433853,75.904121,5.114447,57.871688,5498,1215
030106,APURIMAC,ABANCAY,LAMBRAMA,0.337006,2,395.041785,70.057249,4.455844,65.104319,4161,1216
210504,PUNO,EL COLLAO,SANTA ROSA,0.336724,2,270.840516,79.368965,6.384918,60.06171,5779,1217
030306,APURIMAC,ANTABAMBA,PACHACONAS,0.336641,2,501.414136,52.399833,7.112484,52.10628,1185,1218
080808,CUSCO,ESPINAR,ALTO PICHIGUA,0.336571,2,457.550152,64.75108,4.904043,51.559102,2851,1219
100504,HUANUCO,HUAMALIES,JACAS GRANDE,0.336248,2,382.628066,78.110494,4.697073,45.460566,4969,1220
220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,0.335926,2,475.176489,72.827064,5.347618,28.388701,7301,1221
221004,SAN MARTIN,TOCACHE,SHUNTE,0.335618,2,485.25588,69.893355,5.231953,31.657253,935,1222
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,0.335288,2,404.059558,74.753618,4.92056,41.943013,11488,1223
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,0.335222,2,529.388467,69.684874,5.287858,25.894236,15349,1224
090402,HUANCAVELICA,CASTROVIRREYNA,ARMA,0.335098,2,369.640502,68.895583,6.105182,47.343888,1173,1225
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,0.334916,2,475.104583,65.620822,7.083279,25.9612,362,1226
080305,CUSCO,ANTA,HUAROCONDO,0.334837,2,320.875103,78.428462,5.306039,53.519473,4927,1227
060614,CAJAMARCA,CUTERVO,SOCOTA,0.334465,2,360.151056,75.740255,4.850231,52.374246,9254,1228
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,0.334208,2,285.18211,75.71864,5.775122,67.628218,1022,1229
080504,CUSCO,CANAS,LANGUI,0.333558,2,324.527022,64.766998,5.693189,82.894658,1833,1230
020109,ANCASH,HUARAZ,PAMPAS GRANDE,0.333532,2,310.694931,70.035804,6.488857,59.156969,916,1231
061201,CAJAMARCA,SAN PABLO,SAN PABLO,0.333418,2,426.737348,65.701034,5.377079,46.927855,11922,1232
030403,APURIMAC,AYMARAES,CARAYBAMBA,0.333377,2,341.029814,65.397956,6.694035,57.007078,1238,1233
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,0.333317,2,377.353399,75.717869,4.848324,46.348553,8333,1234
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,0.333305,2,416.119216,71.412661,4.50523,50.31288,17759,1235
120426,JUNIN,JAUJA,POMACANCHA,0.33309,2,463.095539,69.330484,4.926899,37.66962,1471,1236
030412,APURIMAC,AYMARAES,SAÑAYCA,0.333049,2,365.696262,67.140605,5.712426,55.791575,1297,1237
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,0.332751,2,553.211523,70.033232,4.496116,28.716001,3608,1238
051007,AYACUCHO,VICTOR FAJARDO,COLCA,0.332559,2,355.664935,79.877333,5.471141,36.961006,833,1239
210708,PUNO,LAMPA,PUCARA,0.332186,2,249.290685,76.362073,6.3439,75.821737,4883,1240
050501,AYACUCHO,LA MAR,SAN MIGUEL,0.332045,2,317.916103,76.070703,4.851251,65.353376,9097,1241
020302,ANCASH,ANTONIO RAYMONDI,ACZO,0.331968,2,318.508103,71.490393,6.449102,51.472372,1636,1242
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,0.331876,2,484.490916,68.070402,5.113441,33.41981,2147,1243
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,0.331681,2,373.558764,71.55121,4.951497,52.832642,3070,1244
120204,JUNIN,CONCEPCION,CHAMBARA,0.331443,2,297.074196,71.045355,6.831665,56.20106,2686,1245
160502,LORETO,REQUENA,ALTO TAPICHE,0.331395,2,431.39479,72.882931,5.412771,31.611509,1912,1246
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,0.331201,2,264.939249,73.042184,6.897284,65.911513,305,1247
160206,LORETO,ALTO AMAZONAS,LAGUNAS,0.331089,2,409.052779,74.473417,5.941859,28.846294,13212,1248
010516,AMAZONAS,LUYA,SAN CRISTOBAL,0.331047,2,434.232647,72.917446,4.291148,44.845768,537,1249
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,0.33086,2,342.447595,74.762468,4.819032,57.660358,5713,1250
060410,CAJAMARCA,CHOTA,LAJAS,0.33058,2,402.818978,71.828714,4.316583,54.297542,10312,1251
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0.330543,2,360.349693,74.038886,5.069382,48.678931,17735,1252
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,0.330381,2,502.997664,69.515402,5.892563,22.741246,13433,1253
051006,AYACUCHO,VICTOR FAJARDO,CAYARA,0.330134,2,286.529182,77.15155,5.354018,65.756208,1031,1254
030218,APURIMAC,ANDAHUAYLAS,TURPO,0.32996,2,347.948305,76.613992,4.148959,65.408892,3707,1255
050502,AYACUCHO,LA MAR,ANCO,0.329762,2,297.126282,80.339926,5.180462,56.15071,10927,1256
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,0.329736,2,346.460653,74.923044,5.741524,41.89371,3130,1257
211102,PUNO,SAN ROMAN,CABANA,0.329506,2,260.560886,72.208745,6.62741,72.629769,4240,1258
060803,CAJAMARCA,JAEN,CHONTALI,0.329493,2,366.110204,75.20381,5.301073,41.08462,9195,1259
051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,0.329249,2,418.504091,68.411434,4.66932,49.755906,7462,1260
051010,AYACUCHO,VICTOR FAJARDO,HUAYA,0.329174,2,334.228716,77.993803,5.343195,44.353207,2819,1261
061307,CAJAMARCA,SANTA CRUZ,PULAN,0.329126,2,336.793782,73.403057,5.341483,52.245403,3623,1262
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,0.329024,2,322.179341,73.958527,5.781974,50.063909,1120,1263
210804,PUNO,MELGAR,LLALLI,0.328979,2,258.510079,74.100626,6.442175,70.427646,3923,1264
120120,JUNIN,HUANCAYO,HUASICANCHA,0.328706,2,308.636015,74.328057,6.388115,46.871044,674,1265
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,0.328581,2,347.059462,76.74338,5.614259,39.308653,4441,1266
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,0.328579,2,415.09251,71.61289,5.044723,38.379252,8584,1267
030705,APURIMAC,GRAU,MAMARA,0.328507,2,400.672717,59.074289,6.291972,55.978336,895,1268
051103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,0.328353,2,434.909623,71.807053,4.987236,34.858576,838,1269
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,0.328338,2,390.332678,67.625314,5.452125,46.451307,10006,1270
151031,LIMA,YAUYOS,TUPE,0.328191,2,418.424403,77.030114,6.403348,21.185844,601,1271
080605,CUSCO,CANCHIS,PITUMARCA,0.327983,2,407.912652,74.937268,4.16362,47.172619,7289,1272
210111,PUNO,PUNO,PICHACANI,0.327923,2,293.189887,68.170365,6.085206,72.54908,5184,1273
030408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0.32789,2,380.53589,62.330861,5.869547,57.007078,1117,1274
100702,HUANUCO,MARAÑON,CHOLON,0.32782,2,428.102816,66.536407,5.354469,40.681238,11708,1275
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,0.327814,2,384.972317,60.886831,5.745759,61.932482,1908,1276
220509,SAN MARTIN,LAMAS,SHANAO,0.327582,2,407.5566,69.687432,4.750253,46.939002,3211,1277
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,0.32754,2,334.773726,61.596033,5.957806,76.646342,2252,1278
010512,AMAZONAS,LUYA,OCALLI,0.327353,2,468.619198,68.424241,5.440724,29.610807,4162,1279
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,0.327142,2,341.27032,73.981032,4.394036,65.223254,4000,1280
050606,AYACUCHO,LUCANAS,CHIPAO,0.326924,2,366.836244,64.45329,5.761561,55.850138,3099,1281
160505,LORETO,REQUENA,MAQUIA,0.326863,2,454.972436,76.814223,5.566842,21.237635,8025,1282
060807,CAJAMARCA,JAEN,POMAHUACA,0.32669,2,443.597692,78.929542,4.537458,28.408183,9306,1283
090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,0.326587,2,447.893008,66.982691,4.126754,53.907888,1950,1284
150718,LIMA,HUAROCHIRI,SAN DAMIAN,0.326506,2,321.183595,74.637746,6.949248,36.217187,957,1285
051105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,0.326262,2,448.601187,72.271214,4.074914,43.082254,1766,1286
