UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,pct_sin_cobertura,BASE_norm,pct_escuelas_operativas,S1_raw,S1_norm,pct_establecimientos_operativos,S2_raw,S2_norm,calidad_conexion,S3_raw,S3_norm,tiene_dependencia_policial,pct_operativas,S4_raw,S4_norm,IVDC_sectorial,IVDC_v2,quintil_ivdc_v2,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,IDH_num
151022,LIMA,YAUYOS,OMAS,12.5,0.125,100.0,0.0,0.0,100.0,0.0,0.0,0,5,1.0,0.0,,100.0,1.0,0.5,0.399038,2,0.316207,2,242.685769,71.976336,7.691742,0.316207
160605,LORETO,UCAYALI,SARAYACU,50.0,0.5,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.751923,5,0.316128,2,357.395063,70.754026,6.170124,0.316128
100110,HUANUCO,HUANUCO,YARUMAYO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.316098,2,335.122627,76.750891,4.242865,0.316098
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.315942,2,293.802104,68.352438,5.391013,0.315942
100505,HUANUCO,HUAMALIES,JIRCAN,11.43,0.1143,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.596706,3,0.315701,2,400.269587,72.506928,4.76453,0.315701
160302,LORETO,LORETO,PARINARI,37.93,0.3793,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.642571,4,0.315427,2,374.209162,72.529793,5.765008,0.315427
010103,AMAZONAS,CHACHAPOYAS,BALSAS,32.14,0.3214,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.75906,5,0.315308,2,415.021047,68.594405,5.193542,0.315308
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,7.69,0.0769,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.66893,4,0.315148,2,296.159746,73.364492,5.4064,0.315148
021903,ANCASH,SIHUAS,ALFONSO UGARTE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.314848,2,318.541799,71.79266,6.768068,0.314848
100701,HUANUCO,MARAÑON,HUACRACHUCO,20.43,0.2043,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.612283,4,0.314754,2,399.797574,66.759759,4.947836,0.314754
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.307692,2,0.314342,2,380.763063,65.78222,5.141431,0.314342
090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,29.41,0.2941,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,0.0,,100.0,1.0,0.45,0.376695,2,0.314285,2,415.005021,64.328488,5.951746,0.314285
100205,HUANUCO,AMBO,HUACAR,4.35,0.0435,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.701342,5,0.314244,2,324.349137,76.939453,4.22817,0.314244
220305,SAN MARTIN,EL DORADO,SHATOJA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.314116,2,372.265573,74.700883,4.806531,0.314116
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,4.17,0.0417,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.194713,1,0.314086,2,293.246483,75.478513,4.392991,0.314086
150706,LIMA,HUAROCHIRI,CUENCA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0,5,1.0,0.0,,100.0,1.0,0.5,0.384615,2,0.313482,2,346.172817,73.501575,4.319115,0.313482
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.313132,2,367.322129,76.757131,4.832407,0.313132
030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,10.14,0.1014,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.198158,1,0.313037,2,348.581107,67.498035,4.482914,0.313037
020203,ANCASH,AIJA,HUACLLAN,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.312557,2,388.256459,63.54707,6.787241,0.312557
210211,PUNO,AZANGARO,SAN ANTON,8.24,0.0824,33.33,66.67,0.6667,33.33,66.67,0.6667,3,2,0.4,1.0,100.0,0.0,0.0,0.43335,0.341586,2,0.312381,2,276.868696,68.510072,5.921452,0.312381
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,72.19,0.7219,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.233956,1,0.312277,2,314.836677,77.541594,5.18823,0.312277
060106,CAJAMARCA,CAJAMARCA,JESUS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.312242,2,348.6308,76.126047,4.370614,0.312242
210607,PUNO,HUANCANE,TARACO,0.0,0.0,22.22,77.78,0.7778,25.0,75.0,0.75,3,2,0.4,1.0,100.0,0.0,0.0,0.48195,0.370731,2,0.312014,2,231.991286,74.566431,6.27741,0.312014
060604,CAJAMARCA,CUTERVO,CUJILLO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0,5,1.0,0.0,,100.0,1.0,1.0,0.769231,5,0.31197,2,344.826149,74.197699,4.760375,0.31197
120605,JUNIN,SATIPO,PAMPA HERMOSA,22.81,0.2281,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.616402,4,0.311928,2,313.298232,75.346092,5.453841,0.311928
230406,TACNA,TARATA,SUSAPAYA,92.11,0.9211,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,1.0,100.0,0.0,0.0,0.2,0.196358,1,0.311706,2,223.874149,77.278106,6.468907,0.311706
030410,APURIMAC,AYMARAES,POCOHUANCA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.310559,2,295.231973,63.417987,6.336862,0.310559
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.310428,2,509.577825,67.724908,4.691602,0.310428
211302,PUNO,YUNGUYO,ANAPIA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,4,1,0.2,0.0,,100.0,1.0,0.3,0.230769,1,0.310323,2,220.052721,74.456939,6.759092,0.310323
021804,ANCASH,SANTA,MACATE,24.35,0.2435,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.742881,5,0.310156,2,289.147022,75.585323,5.561905,0.310156
100103,HUANUCO,HUANUCO,CHINCHAO,31.11,0.3111,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.756921,5,0.309655,2,378.479493,76.174312,3.774794,0.309655
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,5.43,0.0543,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.19544,1,0.309524,2,333.018714,62.880359,6.079454,0.309524
010510,AMAZONAS,LUYA,LUYA VIEJO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.309418,2,338.29224,78.161222,4.934037,0.309418
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,17.5,0.175,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.728654,5,0.309259,2,388.744268,73.965033,5.412213,0.309259
081305,CUSCO,URUBAMBA,MARAS,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.309122,2,274.747947,74.650604,5.263703,0.309122
160508,LORETO,REQUENA,SOPLIN,85.71,0.8571,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.82197,5,0.309088,2,353.147741,76.282954,5.853063,0.309088
210704,PUNO,LAMPA,NICASIO,3.45,0.0345,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.660613,4,0.308897,2,197.24204,74.365311,7.020595,0.308897
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.308783,2,350.166329,72.50944,4.057592,0.308783
021007,ANCASH,HUARI,HUACHIS,1.59,0.0159,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.656965,4,0.308725,2,299.697716,76.556532,5.413435,0.308725
090305,HUANCAVELICA,ANGARAES,CHINCHO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.30865,2,295.05057,71.595074,5.161544,0.30865
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,4.17,0.0417,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.58414,3,0.308509,2,340.206946,73.29098,4.636255,0.308509
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,8.77,0.0877,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.592102,3,0.308438,2,430.474703,82.787156,3.239502,0.308438
030708,APURIMAC,GRAU,PROGRESO,9.09,0.0909,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,1.0,100.0,0.0,0.0,0.1,0.079021,1,0.307781,2,290.065909,72.037065,5.154409,0.307781
030402,APURIMAC,AYMARAES,CAPAYA,19.05,0.1905,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.203298,1,0.30763,2,296.423757,63.027162,7.216159,0.30763
080905,CUSCO,LA CONVENCION,OCOBAMBA,15.29,0.1529,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.321806,2,0.307545,2,263.057026,70.573737,5.923598,0.307545
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.307278,2,278.563906,70.239213,5.20707,0.307278
061203,CAJAMARCA,SAN PABLO,SAN LUIS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.307105,2,386.883391,66.868041,4.86653,0.307105
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.307095,2,243.456037,76.817147,5.215337,0.307095
100322,HUANUCO,DOS DE MAYO,SILLAPATA,2.3,0.023,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.697085,5,0.306793,2,354.080283,67.943298,4.55263,0.306793
020204,ANCASH,AIJA,LA MERCED,5.26,0.0526,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.664164,4,0.306779,2,343.684415,63.90826,6.30002,0.306779
090205,HUANCAVELICA,ACOBAMBA,MARCAS,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.306713,2,305.709872,76.398264,4.65744,0.306713
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.653846,4,0.306482,2,390.852636,78.150099,4.912215,0.306482
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.30584,2,345.928406,71.465489,5.262076,0.30584
040811,AREQUIPA,LA UNION,TORO,35.0,0.35,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.7225,5,0.305804,2,209.770695,81.208193,6.599283,0.305804
210209,PUNO,AZANGARO,POTONI,22.47,0.2247,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.615813,4,0.305741,2,271.624245,69.222647,5.772116,0.305741
160511,LORETO,REQUENA,YAQUERANA,89.47,0.8947,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.829345,5,0.305231,2,260.396259,72.203773,6.557307,0.305231
060418,CAJAMARCA,CHOTA,TOCMOCHE,13.16,0.1316,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.71964,5,0.304735,2,531.557388,72.323915,4.962144,0.304735
050108,AYACUCHO,HUAMANGA,QUINUA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.304726,2,322.252715,64.360394,5.078529,0.304726
021511,ANCASH,PALLASCA,TAUCA,1.54,0.0154,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.656867,4,0.30378,2,357.592012,68.337738,5.606946,0.30378
021203,ANCASH,HUAYLAS,HUATA,7.84,0.0784,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.708591,5,0.302875,2,272.359139,77.659093,4.73928,0.302875
080406,CUSCO,CALCA,SAN SALVADOR,6.06,0.0606,100.0,0.0,0.0,100.0,0.0,0.0,4,1,0.2,1.0,100.0,0.0,0.0,0.05,0.039161,1,0.302626,2,305.203703,73.963258,4.44307,0.302626
080911,CUSCO,LA CONVENCION,INKAWASI,38.46,0.3846,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.772186,5,0.302351,2,250.006344,77.511371,5.313007,0.302351
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,94.59,0.9459,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.888764,5,0.302336,2,432.59484,76.59624,5.068901,0.302336
220708,SAN MARTIN,PICOTA,SHAMBOYACU,27.66,0.2766,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.749755,5,0.302137,2,395.432054,77.080216,4.244411,0.302137
080705,CUSCO,CHUMBIVILCAS,LIVITACA,35.62,0.3562,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.301938,2,347.711943,67.820248,4.325306,0.301938
220304,SAN MARTIN,EL DORADO,SANTA ROSA,2.22,0.0222,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.696918,5,0.301545,2,340.379738,75.943034,4.504381,0.301545
022004,ANCASH,YUNGAY,MATACOTO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.301291,2,280.634491,72.114578,4.768478,0.301291
020402,ANCASH,ASUNCION,ACOCHACA,1.43,0.0143,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.579398,3,0.301235,2,317.01389,71.936162,4.548375,0.301235
060407,CAJAMARCA,CHOTA,COCHABAMBA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.30113,2,327.116525,71.971143,4.057283,0.30113
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.301125,2,336.256884,69.332728,6.108554,0.301125
021504,ANCASH,PALLASCA,HUACASCHUQUE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.300743,2,300.271899,65.575068,5.187931,0.300743
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,22.86,0.2286,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.616488,4,0.300686,2,186.591173,77.716229,7.120457,0.300686
081002,CUSCO,PARURO,ACCHA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,4,1,0.2,1.0,100.0,0.0,0.0,0.05,0.038462,1,0.300626,2,344.68977,60.271422,4.775381,0.300626
160506,LORETO,REQUENA,PUINAHUA,30.0,0.3,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.754615,5,0.300553,2,280.54108,76.327945,5.77207,0.300553
220303,SAN MARTIN,EL DORADO,SAN MARTIN,15.69,0.1569,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,1.0,0.0,100.0,1.0,0.8,0.644351,4,0.300316,2,378.900198,75.098125,4.471952,0.300316
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,2.94,0.0294,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.582012,3,0.300286,2,306.341908,74.745786,4.533345,0.300286
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.300203,2,265.232026,67.454164,5.701499,0.300203
210901,PUNO,MOHO,MOHO,10.06,0.1006,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.594335,3,0.300179,2,246.827289,72.054786,5.35961,0.300179
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.300036,2,292.452211,69.24506,6.038908,0.300036
020903,ANCASH,CORONGO,BAMBAS,14.29,0.1429,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.721987,5,0.299967,2,289.394076,72.209855,5.344941,0.299967
090607,HUANCAVELICA,HUAYTARA,PILPICHACA,24.66,0.2466,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,1.0,100.0,0.0,0.0,0.1,0.082614,1,0.299795,2,292.688144,72.830033,4.99751,0.299795
010305,AMAZONAS,BONGARA,CUISPES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.299445,2,354.42398,67.596904,5.030606,0.299445
210602,PUNO,HUANCANE,COJATA,78.48,0.7848,0.0,100.0,1.0,0.0,100.0,1.0,0,5,1.0,0.0,,100.0,1.0,1.0,0.950338,5,0.299265,2,243.409337,71.290872,6.150441,0.299265
080506,CUSCO,CANAS,PAMPAMARCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.299101,2,274.953767,62.219176,6.097392,0.299101
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,44.12,0.4412,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.304866,2,0.298898,2,243.759348,76.052357,7.458311,0.298898
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,32.56,0.3256,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,1.0,100.0,0.0,0.0,0.2,0.168874,1,0.298679,2,327.110405,53.944497,6.878822,0.298679
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.298556,2,322.889396,83.729317,5.128515,0.298556
030610,APURIMAC,CHINCHEROS,EL PORVENIR,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.307692,2,0.298503,2,303.564827,68.644164,4.637168,0.298503
021210,ANCASH,HUAYLAS,YURACMARCA,25.58,0.2558,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.704022,5,0.298149,2,295.874841,77.389528,5.268549,0.298149
010205,AMAZONAS,BAGUA,IMAZA,37.2,0.372,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,1.0,0.0,100.0,1.0,0.8,0.684062,4,0.298089,2,309.139891,73.065863,5.81051,0.298089
081007,CUSCO,PARURO,PACCARITAMBO,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.298084,2,365.980362,62.914678,3.79139,0.298084
060810,CAJAMARCA,JAEN,SAN FELIPE,3.26,0.0326,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.582565,3,0.297787,2,297.649618,75.695741,4.767924,0.297787
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,12.12,0.1212,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.71748,5,0.297782,2,257.757318,69.083555,5.643132,0.297782
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.297641,2,304.077793,68.028971,4.855081,0.297641
210206,PUNO,AZANGARO,CHUPA,2.13,0.0213,22.22,77.78,0.7778,25.0,75.0,0.75,5,0,0.0,0.0,,100.0,1.0,0.63195,0.489222,2,0.29756,2,230.102964,66.265048,6.376839,0.29756
030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.297466,2,336.631433,65.081329,4.700393,0.297466
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.297161,2,356.019545,67.1617,5.414035,0.297161
050109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.297131,2,324.200809,68.792904,4.059246,0.297131
101108,HUANUCO,YAROWILCA,CHORAS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.296899,2,303.338748,73.208672,4.673854,0.296899
151009,LIMA,YAUYOS,CHOCOS,17.5,0.175,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.323846,2,0.296848,2,229.275565,75.23019,5.446593,0.296848
021905,ANCASH,SIHUAS,CHINGALPO,27.27,0.2727,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.707337,5,0.296805,2,311.897134,72.564083,5.615908,0.296805
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,11.76,0.1176,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.716732,5,0.296758,2,271.474811,78.852766,5.605264,0.296758
060413,CAJAMARCA,CHOTA,PACCHA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.296655,2,310.3065,72.950788,4.505905,0.296655
021102,ANCASH,HUARMEY,COCHAPETI,10.2,0.102,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.713492,5,0.296397,2,203.179087,79.494209,6.427177,0.296397
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,15.38,0.1538,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,1.0,100.0,0.0,0.0,0.2,0.160945,1,0.296219,2,240.803159,66.481201,6.18117,0.296219
030713,APURIMAC,GRAU,VIRUNDO,64.0,0.64,100.0,0.0,0.0,100.0,0.0,0.0,0,5,1.0,0.0,,100.0,1.0,0.5,0.458462,2,0.296128,2,227.59746,75.18052,5.51378,0.296128
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,6.59,0.0659,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.588329,3,0.29612,2,287.736035,77.884382,4.600192,0.29612
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,22.78,0.2278,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.61635,4,0.2959,2,397.09932,68.501693,4.909909,0.2959
200403,PIURA,MORROPON,CHALACO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.692308,4,0.295471,2,287.398218,74.974758,4.686773,0.295471
210904,PUNO,MOHO,TILALI,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.307692,2,0.295327,2,193.857692,79.239688,5.52538,0.295327
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,1.0,0.0,100.0,1.0,0.95,0.730769,5,0.295184,2,305.714701,73.094502,4.641319,0.295184
060202,CAJAMARCA,CAJABAMBA,CACHACHI,2.12,0.0212,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.658005,4,0.294835,2,361.864369,77.152122,3.777592,0.294835
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,14.81,0.1481,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,1.0,0.0,100.0,1.0,0.95,0.763237,5,0.294734,2,174.824738,69.218439,7.969797,0.294734
160107,LORETO,MAYNAS,NAPO,84.44,0.8444,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,1.0,0.0,100.0,1.0,0.8,0.771274,5,0.294568,2,366.450687,74.04583,5.084094,0.294568
080205,CUSCO,ACOMAYO,POMACANCHI,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.29433,2,309.959062,60.801586,5.195374,0.29433
